"SEMEL_YISHUV","year","loc","locality","lat","long","distance","semel_map","treated","temporal_distance","number_of_red_alerts","temporal_group","turnover_percentage","post","year_election","X","SHEM_YISHUV","SHEM_YISHUV_ENGLISH","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","Shape_Area","density","age_65_up_percentage","ntl"
1155,2013,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.684713375796178,FALSE,2013,10090,"מגן שאול","MAGEN SHA'UL",1,"יהודי",510,260,250,170,20,60,240,30,1.46857816886885,347.274670706033,0.0588235294117647,56
1155,2015,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.760233918128655,TRUE,2015,10087,"מגן שאול","MAGEN SHA'UL",1,"יהודי",610,310,300,210,30,60,270,50,1.46857816886885,415.367743393491,0.0819672131147541,48
1155,2019,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.802083333333333,TRUE,2019.4,10079,"מגן שאול","MAGEN SHA'UL",1,"יהודי",676,345,330,257,23,47,265,0,1.46857816886885,460.309171367213,0,NA
1155,2019,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.805851063829787,TRUE,2019,10079,"מגן שאול","MAGEN SHA'UL",1,"יהודי",676,345,330,257,23,47,265,0,1.46857816886885,460.309171367213,0,NA
1155,2020,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.816062176165803,TRUE,2020,10083,"מגן שאול","MAGEN SHA'UL",1,"יהודי",704,366,336,281,29,41,268,0,1.46857816886885,479.375231719701,0,NA
1155,2021,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.72279792746114,TRUE,2021,10082,"מגן שאול","MAGEN SHA'UL",1,"יהודי",735,385,350,287,40,47,276,0,1.46857816886885,500.484084252813,0,NA
1155,2022,"מגןשאול","מגן שאול",32.521065,35.3075854,127.820070263124,1155,1,6,1,"temporal_distance == 6",0.796610169491525,TRUE,2022,10081,"מגן שאול","MAGEN SHA'UL",1,"יהודי",761,395,366,293,42,51,282,94,1.46857816886885,518.188283151552,0.123521681997372,NA
1167,2009,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.668047337278107,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,2013,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.660587639311044,FALSE,2013,10220,"קיסריה","QESARYYA",1,"יהודי",4630,2320,2320,1000,430,570,2030,600,5.96959765332211,775.59665975535,0.129589632829374,62.875
1167,2015,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.676206244087039,TRUE,2015,10219,"קיסריה","QESARYYA",1,"יהודי",4850,2410,2440,970,430,660,2080,720,5.96959765332211,812.450064754524,0.148453608247423,61.5
1167,2019,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.644321443214432,TRUE,2019.4,10216,"קיסריה","QESARYYA",1,"יהודי",5343,2662,2680,1031,480,734,2173,924,5.96959765332211,895.035195048128,0.172936552498596,NA
1167,2019,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.660100586756077,TRUE,2019,10216,"קיסריה","QESARYYA",1,"יהודי",5343,2662,2680,1031,480,734,2173,924,5.96959765332211,895.035195048128,0.172936552498596,NA
1167,2020,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.647189648200566,TRUE,2020,10210,"קיסריה","QESARYYA",1,"יהודי",5561,2791,2770,1100,463,762,2274,962,5.96959765332211,931.553569092765,0.172990469340047,NA
1167,2021,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.641418055017435,TRUE,2021,10211,"קיסריה","QESARYYA",1,"יהודי",5783,2916,2867,1133,477,809,2337,1027,5.96959765332211,968.742005046477,0.177589486425731,NA
1167,2022,"קיסריה","קיסריה",32.496276,34.9199935,106.366050120438,1020,1,149,20,"temporal_distance > 200",0.634544787077827,TRUE,2022,10221,"קיסריה","QESARYYA",1,"יהודי",5997,3034,2963,1159,518,821,2426,1074,5.96959765332211,1004.59031718204,0.179089544772386,NA
1175,2009,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.56015037593985,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,2013,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.620833333333333,FALSE,2013,10281,"עידן","IDDAN",1,"יהודי",350,170,180,130,20,40,150,0,25.368193878373,13.7968040483317,0,8.85714285714286
1175,2015,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.667953667953668,TRUE,2015,10284,"עידן","IDDAN",1,"יהודי",360,170,190,130,30,50,150,0,25.368193878373,14.1909984497126,0,7.94285714285714
1175,2019,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.638513513513513,TRUE,2019,10275,"עידן","IDDAN",1,"יהודי",392,191,200,130,43,36,176,0,25.368193878373,15.4524205341315,0,NA
1175,2019,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.608108108108108,TRUE,2019.4,10275,"עידן","IDDAN",1,"יהודי",392,191,200,130,43,36,176,0,25.368193878373,15.4524205341315,0,NA
1175,2020,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.580536912751678,TRUE,2020,10282,"עידן","IDDAN",1,"יהודי",393,197,195,124,39,44,170,0,25.368193878373,15.4918399742696,0,NA
1175,2021,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.561290322580645,TRUE,2021,10278,"עידן","IDDAN",1,"יהודי",407,198,210,124,47,46,173,0,25.368193878373,16.0437121362028,0,NA
1175,2022,"עידן","עידן",30.8061335,35.3007086,101.718059247126,1175,0,NA,NA,"no_red_alert",0.585294117647059,TRUE,2022,10279,"עידן","IDDAN",1,"יהודי",432,208,225,136,46,42,188,0,25.368193878373,17.0291981396551,0,NA
1176,2009,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.612099644128114,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,2013,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.609929078014184,FALSE,2013,10294,"ספיר","SAPPIR",1,"יהודי",360,170,180,120,30,40,160,20,8.59527566628654,41.8834734308798,0.0555555555555556,26.4615384615385
1176,2015,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.698581560283688,TRUE,2015,10298,"ספיר","SAPPIR",1,"יהודי",370,190,190,120,30,50,150,30,8.59527566628654,43.0469032484042,0.0810810810810811,23.5384615384615
1176,2019,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.638629283489097,TRUE,2019.4,10290,"ספיר","SAPPIR",1,"יהודי",447,216,230,148,41,45,182,0,8.59527566628654,52.0053128433424,0,NA
1176,2019,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.633116883116883,TRUE,2019,10290,"ספיר","SAPPIR",1,"יהודי",447,216,230,148,41,45,182,0,8.59527566628654,52.0053128433424,0,NA
1176,2020,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.593373493975904,TRUE,2020,10297,"ספיר","SAPPIR",1,"יהודי",485,245,232,165,44,49,197,0,8.59527566628654,56.4263461499353,0,NA
1176,2021,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.567335243553009,TRUE,2021,10299,"ספיר","SAPPIR",1,"יהודי",503,258,245,168,39,59,210,0,8.59527566628654,58.5205198214793,0,NA
1176,2022,"ספיר","ספיר",30.613609,35.184377,106.452001979238,1176,0,NA,NA,"no_red_alert",0.577777777777778,TRUE,2022,10296,"ספיר","SAPPIR",1,"יהודי",498,247,251,166,33,63,205,0,8.59527566628654,57.938804912717,0,NA
1182,2009,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.742105263157895,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,2013,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.769578313253012,FALSE,2013,10365,"אלון הגליל","ALLON HAGALIL",1,"יהודי",930,480,450,220,100,180,410,20,0.469181629631772,1982.17479386372,0.021505376344086,62
1182,2015,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.787749287749288,TRUE,2015,10369,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1000,520,490,240,110,190,440,20,0.469181629631772,2131.37074609002,0.02,58
1182,2019,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.774154589371981,TRUE,2019.4,10376,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1118,569,549,279,109,180,502,0,0.469181629631772,2382.87249412864,0,NA
1182,2019,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.805555555555556,TRUE,2019,10376,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1118,569,549,279,109,180,502,0,0.469181629631772,2382.87249412864,0,NA
1182,2020,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.741545893719807,TRUE,2020,10374,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1147,587,546,290,112,176,504,0,0.469181629631772,2444.68224576525,0,NA
1182,2021,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.769411764705882,TRUE,2021,10373,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1131,582,549,282,102,173,497,0,0.469181629631772,2410.58031382781,0,NA
1182,2022,"אלוןהגליל","אלון הגליל",32.7570006,35.220052,145.839999740331,1182,0,NA,NA,"no_red_alert",0.707514450867052,TRUE,2022,10366,"אלון הגליל","ALLON HAGALIL",1,"יהודי",1135,578,557,278,104,155,502,0,0.469181629631772,2419.10579681217,0,NA
1186,2009,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.794341675734494,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,2013,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.820603907637655,FALSE,2013,10425,"הושעיה","HOSHA'AYA",1,"יהודי",1900,940,950,720,190,270,690,40,0.693877592789261,2738.23512928606,0.0210526315789474,58
1186,2015,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.778333333333333,TRUE,2015,10429,"הושעיה","HOSHA'AYA",1,"יהודי",1930,980,950,670,220,280,710,50,0.693877592789261,2781.4704208011,0.0259067357512953,52
1186,2019,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.811194029850746,TRUE,2019,10427,"הושעיה","HOSHA'AYA",1,"יהודי",2051,1021,1031,675,206,335,740,0,0.693877592789261,2955.85276324511,0,NA
1186,2019,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.786084381939304,TRUE,2019.4,10427,"הושעיה","HOSHA'AYA",1,"יהודי",2051,1021,1031,675,206,335,740,0,0.693877592789261,2955.85276324511,0,NA
1186,2020,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.758369723435226,TRUE,2020,10417,"הושעיה","HOSHA'AYA",1,"יהודי",2095,1045,1043,660,198,364,756,117,0.693877592789261,3019.26452413384,0.0558472553699284,NA
1186,2021,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.75561797752809,TRUE,2021,10419,"הושעיה","HOSHA'AYA",1,"יהודי",2092,1037,1054,645,194,361,751,138,0.693877592789261,3014.94099498233,0.0659655831739962,NA
1186,2022,"הושעיה","הושעיה",32.7583735,35.29276,149.205877916098,1186,1,6,1,"temporal_distance == 6",0.722567287784679,TRUE,2022,10422,"הושעיה","HOSHA'AYA",1,"יהודי",2057,1024,1032,606,193,360,749,148,0.693877592789261,2964.49982154812,0.0719494409333982,NA
1197,2009,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.567857142857143,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,2013,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.618122977346278,FALSE,2013,10523,"נאות סמדר","NE'OT SMADAR",1,"יהודי",200,90,110,40,20,40,100,10,0.310050719893206,645.055751100621,0.05,12
1197,2015,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.603603603603604,TRUE,2015,10527,"נאות סמדר","NE'OT SMADAR",1,"יהודי",210,100,110,40,20,50,100,10,0.310050719893206,677.308538655652,0.0476190476190476,8
1197,2019,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.609195402298851,TRUE,2019.4,10532,"נאות סמדר","NE'OT SMADAR",1,"יהודי",227,112,115,49,9,35,0,0,0.310050719893206,732.138277499205,0,NA
1197,2019,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.58984375,TRUE,2019,10532,"נאות סמדר","NE'OT SMADAR",1,"יהודי",227,112,115,49,9,35,0,0,0.310050719893206,732.138277499205,0,NA
1197,2020,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.576923076923077,TRUE,2020,10528,"נאות סמדר","NE'OT SMADAR",1,"יהודי",227,114,108,52,8,31,0,0,0.310050719893206,732.138277499205,0,NA
1197,2021,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.610687022900763,TRUE,2021,10529,"נאות סמדר","NE'OT SMADAR",1,"יהודי",227,114,113,45,11,33,114,0,0.310050719893206,732.138277499205,0,NA
1197,2022,"נאותסמדר","נאות סמדר",30.0503765,35.0337285,98.6501706846034,10053,0,NA,NA,"no_red_alert",0.578358208955224,TRUE,2022,10521,"נאות סמדר","NE'OT SMADAR",1,"יהודי",233,117,116,50,10,31,118,0,0.310050719893206,751.489950032224,0,NA
1199,2009,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.787028921998247,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,2013,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.745440126883426,FALSE,2013,10546,"עדי","ADI",1,"יהודי",1730,880,850,400,180,300,740,120,0.899062772090924,1924.22604261167,0.069364161849711,58
1199,2015,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.802670623145401,TRUE,2015,10548,"עדי","ADI",1,"יהודי",1860,940,920,450,180,290,800,150,0.899062772090924,2068.82106315475,0.0806451612903226,60
1199,2019,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.77079107505071,TRUE,2019,10551,"עדי","ADI",1,"יהודי",1910,989,921,437,168,299,807,199,0.899062772090924,2124.43453259439,0.104188481675393,NA
1199,2019,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.757046979865772,TRUE,2019.4,10551,"עדי","ADI",1,"יהודי",1910,989,921,437,168,299,807,199,0.899062772090924,2124.43453259439,0.104188481675393,NA
1199,2020,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.744466800804829,TRUE,2020,10553,"עדי","ADI",1,"יהודי",1858,963,891,413,159,290,789,207,0.899062772090924,2066.59652437716,0.111410118406889,NA
1199,2021,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.764189189189189,TRUE,2021,10558,"עדי","ADI",1,"יהודי",1867,964,903,410,151,283,808,214,0.899062772090924,2076.6069488763,0.114622388859132,NA
1199,2022,"עדי","עדי",32.7828161,35.1740971,146.378060438139,1199,0,NA,NA,"no_red_alert",0.735059760956175,TRUE,2022,10549,"עדי","ADI",1,"יהודי",1892,971,921,418,153,285,809,228,0.899062772090924,2104.41368359612,0.120507399577167,NA
1224,2009,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.750564784053156,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,2013,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.781820552947314,FALSE,2013,10820,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",9200,4630,4590,1950,1000,1490,4090,660,3.04666359600624,3019.69669774501,0.0717391304347826,62.5
1224,2015,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.78343621399177,TRUE,2015,10821,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",9050,4550,4520,1860,930,1490,3930,840,3.04666359600624,2970.46251245569,0.0928176795580111,60.75
1224,2019,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.752875791650511,TRUE,2019.4,10825,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",8703,4360,4341,1720,734,1406,3717,1124,3.04666359600624,2856.5674304864,0.129150867516948,NA
1224,2019,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.776157915107728,TRUE,2019,10825,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",8703,4360,4341,1720,734,1406,3717,1124,3.04666359600624,2856.5674304864,0.129150867516948,NA
1224,2020,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.749707906010645,TRUE,2020,10829,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",8736,4401,4323,1775,712,1355,3708,1186,3.04666359600624,2867.39895125005,0.135760073260073,NA
1224,2021,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.753033823909114,TRUE,2021,10832,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",8948,4511,4438,1900,721,1279,3782,1268,3.04666359600624,2936.98326645896,0.141707644166294,NA
1224,2022,"כוכביאיר","כוכב יאיר",32.2201335,34.9950665,83.733911120111,1224,1,227,10,"temporal_distance > 200",0.729850555626517,TRUE,2022,10822,"כוכב יאיר","KOKHAV YA'IR",1,"יהודי",8976,4529,4447,1911,697,1242,3781,1346,3.04666359600624,2946.17364771296,0.149955436720143,NA
1236,2009,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.797738693467337,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,2013,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.829968119022317,FALSE,2013,10972,"נירית","NIRIT",1,"יהודי",1210,600,620,290,110,200,580,20,0.331434882568972,3650.79254971962,0.0165289256198347,63
1236,2015,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.816455696202532,TRUE,2015,10975,"נירית","NIRIT",1,"יהודי",1170,580,590,270,110,190,560,50,0.331434882568972,3530.1051927041,0.0427350427350427,60.25
1236,2019,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.744324970131422,TRUE,2019.4,10969,"נירית","NIRIT",1,"יהודי",926,469,457,140,90,151,429,0,0.331434882568972,2793.9123149094,0,NA
1236,2019,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.798765432098765,TRUE,2019,10969,"נירית","NIRIT",1,"יהודי",926,469,457,140,90,151,429,0,0.331434882568972,2793.9123149094,0,NA
1236,2020,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.771531100478469,TRUE,2020,10970,"נירית","NIRIT",1,"יהודי",938,471,461,146,83,151,422,0,0.331434882568972,2830.11852201405,0,NA
1236,2021,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.770857814336075,TRUE,2021,10963,"נירית","NIRIT",1,"יהודי",952,487,466,149,77,151,422,0,0.331434882568972,2872.35909696949,0,NA
1236,2022,"נירית","נירית",32.1457201,34.9842675,76.6021517132812,1236,1,227,3,"temporal_distance > 200",0.727891156462585,TRUE,2022,10973,"נירית","NIRIT",1,"יהודי",962,490,472,148,82,143,421,0,0.331434882568972,2902.53093622337,0,NA
1243,2009,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",NA,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,2013,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.695676274944568,FALSE,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,2015,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.705702647657841,TRUE,2015,11056,"קציר                ","QAZIR",1,"יהודי",2780,1370,1400,740,270,340,1240,190,NA,NA,0.0683453237410072,NA
1243,2019,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.707895937927887,TRUE,2019,11061,"קציר","QAZIR               ",1,"יהודי",2884,1425,1458,714,256,391,1301,222,NA,NA,0.0769764216366158,NA
1243,2019,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.698741007194245,TRUE,2019.4,11061,"קציר","QAZIR               ",1,"יהודי",2884,1425,1458,714,256,391,1301,222,NA,NA,0.0769764216366158,NA
1243,2020,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.676616915422886,TRUE,2020,11059,"קציר","QAZIR               ",1,"יהודי",2951,1451,1499,757,237,394,1344,219,NA,NA,0.074212131480854,NA
1243,2021,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.672687224669604,TRUE,2021,11054,"קציר","QAZIR               ",1,"יהודי",2933,1436,1497,734,216,392,1342,249,NA,NA,0.0848960109103307,NA
1243,2022,"קציר","קציר",32.4843709,35.106577,108.388837001877,1247,0,NA,NA,"no_red_alert",0.646753246753247,TRUE,2022,11057,"קציר","QAZIR               ",1,"יהודי",2944,1443,1501,726,211,388,1357,262,NA,NA,0.0889945652173913,NA
1244,2009,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.743775100401606,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,2013,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.777227722772277,FALSE,2013,11064,"תמרת","TIMRAT",1,"יהודי",1330,660,660,220,110,230,630,140,0.596228701676364,2230.68764764352,0.105263157894737,62.8333333333333
1244,2015,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.8003314001657,TRUE,2015,11070,"תמרת","TIMRAT",1,"יהודי",1330,670,660,230,100,200,610,190,0.596228701676364,2230.68764764352,0.142857142857143,58.5
1244,2019,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.760135135135135,TRUE,2019.4,11062,"תמרת","TIMRAT",1,"יהודי",1292,633,659,267,61,172,513,280,0.596228701676364,2166.95371485371,0.21671826625387,NA
1244,2019,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.800167926112511,TRUE,2019,11062,"תמרת","TIMRAT",1,"יהודי",1292,633,659,267,61,172,513,280,0.596228701676364,2166.95371485371,0.21671826625387,NA
1244,2020,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.768041237113402,TRUE,2020,11073,"תמרת","TIMRAT",1,"יהודי",1275,625,651,264,65,161,495,290,0.596228701676364,2138.44116597405,0.227450980392157,NA
1244,2021,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.780550774526678,TRUE,2021,11068,"תמרת","TIMRAT",1,"יהודי",1256,616,640,261,65,136,486,310,0.596228701676364,2106.57419957914,0.246815286624204,NA
1244,2022,"תמרת","תמרת",32.7030339,35.224277,140.752941995203,1244,1,6,1,"temporal_distance == 6",0.734536082474227,TRUE,2022,11071,"תמרת","TIMRAT",1,"יהודי",1291,632,658,288,55,127,492,326,0.596228701676364,2165.27650609608,0.252517428350116,NA
1247,2009,"חריש","חריש",32.4610003,35.0567529,108.388837001877,1247,0,NA,NA,"no_red_alert",0.679447168970129,FALSE,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,2013,"חריש","חריש",32.4610003,35.0567529,108.388837001877,1247,0,NA,NA,"no_red_alert",0.697231833910035,FALSE,2013,11107,"חריש","HARISH",1,"יהודי",1000,490,510,430,40,120,370,40,9.53428316116843,104.8846549967,0.04,53.1666666666667
1247,2015,"חריש","חריש",32.4610003,35.0567529,108.388837001877,1247,0,NA,NA,"no_red_alert",0.687086092715232,TRUE,2015,11112,"חריש","HARISH",1,"יהודי",970,490,480,430,40,80,370,50,9.53428316116843,101.738115346799,0.0515463917525773,55.8333333333333
1247,2019,"חריש","חריש",32.4610003,35.0567529,108.388837001877,1247,0,NA,NA,"no_red_alert",0.746564619933902,TRUE,2019.4,11111,"חריש","HARISH",1,"יהודי",13232,6513,6719,6066,373,1395,4982,415,9.53428316116843,1387.83375491634,0.031363361547763,NA
