SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
3614,מכורה,מכורה,106.15941276454603,0,NA,NA,no_red_alert,2006,0.0263157894736842,Party_habait_hayehudi,FALSE,2006,16798,מכורה,MEKHORA,1,NA,114,NA,NA,NA,NA,NA,NA,NA,0.121899921291921,935.193384801272,NA,9
3614,מכורה,מכורה,106.15941276454603,0,NA,NA,no_red_alert,2009,0.0138888888888889,Party_habait_hayehudi,FALSE,2009,16804,מכורה,MEKHORA,1,NA,121,NA,NA,NA,NA,NA,NA,NA,0.121899921291921,992.617540008368,NA,9
3614,מכורה,מכורה,106.15941276454603,0,NA,NA,no_red_alert,2013,0.0533333333333333,Party_habait_hayehudi,FALSE,2013,16797,מכורה,MEKHORA,1,יהודי,130,70,60,40,10,10,60,10,0.121899921291921,1066.44859670321,0.0769230769230769,12.5
3614,מכורה,מכורה,106.15941276454603,0,NA,NA,no_red_alert,2015,0.148148148148148,Party_habait_hayehudi,TRUE,2015,16799,מכורה,MEKHORA,1,יהודי,140,80,70,50,10,10,60,10,0.121899921291921,1148.48310414191,0.0714285714285714,13
3615,פצאל,פצאל,99.40094149757049,0,NA,NA,no_red_alert,2006,0.0684931506849315,Party_habait_hayehudi,FALSE,2006,16815,פצאל,PEZA'EL,1,NA,214,NA,NA,NA,NA,NA,NA,NA,0.194473794362942,1100.40533070803,NA,29
3615,פצאל,פצאל,99.40094149757049,0,NA,NA,no_red_alert,2009,0.0342465753424658,Party_habait_hayehudi,FALSE,2009,16811,פצאל,PEZA'EL,1,NA,205,NA,NA,NA,NA,NA,NA,NA,0.194473794362942,1054.12660184648,NA,23.6666666666667
3615,פצאל,פצאל,99.40094149757049,0,NA,NA,no_red_alert,2013,0.140127388535032,Party_habait_hayehudi,FALSE,2013,16817,פצאל,PEZA'EL,1,יהודי,220,130,100,40,0,40,110,20,0.194473794362942,1131.25781661574,0.0909090909090909,25
3615,פצאל,פצאל,99.40094149757049,0,NA,NA,no_red_alert,2015,0.215909090909091,Party_habait_hayehudi,TRUE,2015,16808,פצאל,PEZA'EL,1,יהודי,250,140,110,70,0,40,110,30,0.194473794362942,1285.52024615425,0.12,23
3617,עופרה,עופרה,79.81042874172581,1,208,4,temporal_distance > 149,2006,0.827524575513852,Party_habait_hayehudi,FALSE,2006,16845,עפרה,OFRA,1,NA,2531,NA,NA,NA,NA,NA,NA,NA,0.106180000266873,23836.8807085947,NA,57
3617,עופרה,עופרה,79.81042874172581,1,208,4,temporal_distance > 149,2009,0.684596577017115,Party_habait_hayehudi,FALSE,2009,16843,עפרה,OFRA,1,NA,3177,NA,NA,NA,NA,NA,NA,NA,0.106180000266873,29920.8889811164,NA,53.3333333333333
3617,עופרה,עופרה,79.81042874172581,1,208,4,temporal_distance > 149,2013,0.739590684544813,Party_habait_hayehudi,FALSE,2013,16851,עפרה,OFRA,1,יהודי,3550,1410,2140,1310,760,440,950,100,0.106180000266873,33433.7915904825,0.028169014084507,59
3617,עופרה,עופרה,79.81042874172581,1,208,4,temporal_distance > 149,2015,0.710615280594997,Party_habait_hayehudi,TRUE,2015,16850,עפרה,OFRA,1,יהודי,3190,1440,1750,1280,330,500,950,120,0.106180000266873,30043.3225841238,0.0376175548589342,55
3619,רועי,רועי,116.879832838521,0,NA,NA,no_red_alert,2006,0.323529411764706,Party_habait_hayehudi,FALSE,2006,16871,רועי,RO'I,1,NA,128,NA,NA,NA,NA,NA,NA,NA,0.177462849279088,721.277723872787,NA,15
3619,רועי,רועי,116.879832838521,0,NA,NA,no_red_alert,2009,0.323076923076923,Party_habait_hayehudi,FALSE,2009,16873,רועי,RO'I,1,NA,150,NA,NA,NA,NA,NA,NA,NA,0.177462849279088,845.247332663423,NA,25
3619,רועי,רועי,116.879832838521,0,NA,NA,no_red_alert,2013,0.302158273381295,Party_habait_hayehudi,FALSE,2013,16875,רועי,RO'I,1,יהודי,150,80,70,30,10,20,70,10,0.177462849279088,845.247332663423,0.0666666666666667,15.6666666666667
3619,רועי,רועי,116.879832838521,0,NA,NA,no_red_alert,2015,0.350649350649351,Party_habait_hayehudi,TRUE,2015,16870,רועי,RO'I,1,יהודי,160,90,80,40,10,20,80,20,0.177462849279088,901.597154840984,0.125,21.6666666666667
3620,נירן,נירן,95.93934658476375,0,NA,NA,no_red_alert,2006,0,Party_habait_hayehudi,FALSE,2006,16891,נירן,NIRAN,1,NA,52,NA,NA,NA,NA,NA,NA,NA,0.224898525774904,231.215388454994,NA,18.5
3620,נירן,נירן,95.93934658476375,0,NA,NA,no_red_alert,2009,0,Party_habait_hayehudi,FALSE,2009,16884,נירן,NIRAN,1,NA,54,NA,NA,NA,NA,NA,NA,NA,0.224898525774904,240.108288010956,NA,18
3620,נירן,נירן,95.93934658476375,0,NA,NA,no_red_alert,2013,0,Party_habait_hayehudi,FALSE,2013,16894,נירן,NIRAN,1,יהודי,70,40,30,10,0,20,30,0,0.224898525774904,311.251484458646,0,24
3620,נירן,נירן,95.93934658476375,0,NA,NA,no_red_alert,2015,0,Party_habait_hayehudi,TRUE,2015,16890,נירן,NIRAN,1,יהודי,90,50,40,20,0,20,40,0,0.224898525774904,400.18048001826,0,26
3637,מעלה שומרון,מעלהשומרון,83.90346843796318,0,NA,NA,no_red_alert,2006,0.228758169934641,Party_habait_hayehudi,FALSE,2006,16902,מעלה שומרון,MA'ALE SHOMERON,1,NA,570,NA,NA,NA,NA,NA,NA,NA,0.116970322239799,4873.030945674,NA,44
3637,מעלה שומרון,מעלהשומרון,83.90346843796318,0,NA,NA,no_red_alert,2009,0.232558139534884,Party_habait_hayehudi,FALSE,2009,16908,מעלה שומרון,MA'ALE SHOMERON,1,NA,787,NA,NA,NA,NA,NA,NA,NA,0.116970322239799,6728.20237586919,NA,49
3637,מעלה שומרון,מעלהשומרון,83.90346843796318,0,NA,NA,no_red_alert,2013,0.302564102564103,Party_habait_hayehudi,FALSE,2013,16909,מעלה שומרון,MA'ALE SHOMERON,1,יהודי,940,480,450,360,50,120,360,50,0.116970322239799,8036.22647181326,0.0531914893617021,50.3333333333333
3637,מעלה שומרון,מעלהשומרון,83.90346843796318,0,NA,NA,no_red_alert,2015,0.368763557483731,Party_habait_hayehudi,TRUE,2015,16906,מעלה שומרון,MA'ALE SHOMERON,1,יהודי,1020,520,500,400,40,130,380,60,0.116970322239799,8720.16063962716,0.0588235294117647,49
3638,כפר אדומים,כפראדומים,78.95345527203482,0,NA,NA,no_red_alert,2006,0.521052631578947,Party_habait_hayehudi,FALSE,2006,16911,כפר אדומים,KEFAR ADUMMIM,1,NA,2312,NA,NA,NA,NA,NA,NA,NA,0.131829115932319,17537.8556068522,NA,50
3638,כפר אדומים,כפראדומים,78.95345527203482,0,NA,NA,no_red_alert,2009,0.414201183431953,Party_habait_hayehudi,FALSE,2009,16921,כפר אדומים,KEFAR ADUMMIM,1,NA,3093,NA,NA,NA,NA,NA,NA,NA,0.131829115932319,23462.1917785441,NA,45.6666666666667
3638,כפר אדומים,כפראדומים,78.95345527203482,0,NA,NA,no_red_alert,2013,0.40255376344086,Party_habait_hayehudi,FALSE,2013,16922,כפר אדומים,KEFAR ADUMMIM,1,יהודי,3720,1920,1800,1580,310,400,1350,80,0.131829115932319,28218.3489868038,0.021505376344086,62
3638,כפר אדומים,כפראדומים,78.95345527203482,0,NA,NA,no_red_alert,2015,0.357525282569899,Party_habait_hayehudi,TRUE,2015,16914,כפר אדומים,KEFAR ADUMMIM,1,יהודי,4150,2090,2060,1700,410,460,1470,110,0.131829115932319,31480.1473911924,0.0265060240963855,55
3639,ורד יריחו,ורדיריחו,87.67503884215952,0,NA,NA,no_red_alert,2006,0.0967741935483871,Party_habait_hayehudi,FALSE,2006,16928,ורד יריחו,WERED YERIHO,1,NA,180,NA,NA,NA,NA,NA,NA,NA,0.169434357799679,1062.35832175675,NA,35.6666666666667
3639,ורד יריחו,ורדיריחו,87.67503884215952,0,NA,NA,no_red_alert,2009,0.0825688073394495,Party_habait_hayehudi,FALSE,2009,16939,ורד יריחו,WERED YERIHO,1,NA,194,NA,NA,NA,NA,NA,NA,NA,0.169434357799679,1144.98619122672,NA,45.6666666666667
3639,ורד יריחו,ורדיריחו,87.67503884215952,0,NA,NA,no_red_alert,2013,0.273381294964029,Party_habait_hayehudi,FALSE,2013,16933,ורד יריחו,WERED YERIHO,1,יהודי,220,110,110,70,10,30,100,10,0.169434357799679,1298.43794881381,0.0454545454545455,49.6666666666667
3639,ורד יריחו,ורדיריחו,87.67503884215952,0,NA,NA,no_red_alert,2015,0.17037037037037,Party_habait_hayehudi,TRUE,2015,16932,ורד יריחו,WERED YERIHO,1,יהודי,240,120,120,80,20,20,100,10,0.169434357799679,1416.47776234234,0.0416666666666667,47
3640,קרני שומרון,קרנישומרון,83.74648402297059,0,NA,NA,no_red_alert,2006,0.520387700534759,Party_habait_hayehudi,FALSE,2006,16949,קרני שומרון,QARNE SHOMERON,1,NA,6333,NA,NA,NA,NA,NA,NA,NA,7.19756291616176,879.881158909993,NA,49.5
3640,קרני שומרון,קרנישומרון,83.74648402297059,0,NA,NA,no_red_alert,2009,0.426743831861103,Party_habait_hayehudi,FALSE,2009,16950,קרני שומרון,QARNE SHOMERON,1,NA,6207,NA,NA,NA,NA,NA,NA,NA,7.19756291616176,862.375233436654,NA,48.7272727272727
3640,קרני שומרון,קרנישומרון,83.74648402297059,0,NA,NA,no_red_alert,2013,0.431406384814495,Party_habait_hayehudi,FALSE,2013,16953,קרני שומרון,QARNE SHOMERON,1,יהודי,6560,3430,3130,1860,600,1460,2260,380,7.19756291616176,911.419611945296,0.0579268292682927,57.25
3640,קרני שומרון,קרנישומרון,83.74648402297059,0,NA,NA,no_red_alert,2015,0.459311851447297,Party_habait_hayehudi,TRUE,2015,16941,קרני שומרון,QARNE SHOMERON,1,יהודי,6910,3590,3310,2020,650,1380,2380,470,7.19756291616176,960.047182704572,0.0680173661360347,52.25
3641,שילה,שילה,88.55567929195131,0,NA,NA,no_red_alert,2006,0.769704433497537,Party_habait_hayehudi,FALSE,2006,16956,שילה,SHILO,1,NA,2068,NA,NA,NA,NA,NA,NA,NA,0.164786767216773,12549.5513682819,NA,43
3641,שילה,שילה,88.55567929195131,0,NA,NA,no_red_alert,2009,0.803493449781659,Party_habait_hayehudi,FALSE,2009,16963,שילה,SHILO,1,NA,2002,NA,NA,NA,NA,NA,NA,NA,0.164786767216773,12149.0337714218,NA,40
3641,שילה,שילה,88.55567929195131,0,NA,NA,no_red_alert,2013,0.602103418054338,Party_habait_hayehudi,FALSE,2013,16967,שילה,SHILO,1,יהודי,2950,1510,1440,1470,120,580,730,40,0.164786767216773,17901.9228899573,0.0135593220338983,53.6666666666667
3641,שילה,שילה,88.55567929195131,0,NA,NA,no_red_alert,2015,0.581359816653934,Party_habait_hayehudi,TRUE,2015,16958,שילה,SHILO,1,יהודי,3380,1710,1670,1740,140,590,840,70,0.164786767216773,20511.3557179849,0.0207100591715976,50.6666666666667
3643,חיננית,חיננית,117.29052647494284,0,NA,NA,no_red_alert,2006,0.473498233215548,Party_habait_hayehudi,FALSE,2006,16971,חיננית,HINNANIT,1,NA,779,NA,NA,NA,NA,NA,NA,NA,0.640554692421747,1216.13346872042,NA,31
3643,חיננית,חיננית,117.29052647494284,0,NA,NA,no_red_alert,2009,0.413793103448276,Party_habait_hayehudi,FALSE,2009,16979,חיננית,HINNANIT,1,NA,766,NA,NA,NA,NA,NA,NA,NA,0.640554692421747,1195.83855845936,NA,38
3643,חיננית,חיננית,117.29052647494284,0,NA,NA,no_red_alert,2013,0.37855579868709,Party_habait_hayehudi,FALSE,2013,16973,חיננית,HINNANIT,1,יהודי,980,510,470,430,70,100,360,20,0.640554692421747,1529.92400429526,0.0204081632653061,43
3643,חיננית,חיננית,117.29052647494284,0,NA,NA,no_red_alert,2015,0.436254980079681,Party_habait_hayehudi,TRUE,2015,16984,חיננית,HINNANIT,1,יהודי,1090,570,520,480,70,120,400,20,0.640554692421747,1701.65016804269,0.018348623853211,41
3645,בית הערבה,ביתהערבה,92.68414144208664,0,NA,NA,no_red_alert,2006,0.0256410256410256,Party_habait_hayehudi,FALSE,2006,17004,בית הערבה,BET HAARAVA,1,NA,87,NA,NA,NA,NA,NA,NA,NA,0.141124289203551,616.477861401417,NA,20
3645,בית הערבה,ביתהערבה,92.68414144208664,0,NA,NA,no_red_alert,2009,0.0277777777777778,Party_habait_hayehudi,FALSE,2009,17014,בית הערבה,BET HAARAVA,1,NA,95,NA,NA,NA,NA,NA,NA,NA,0.141124289203551,673.165480840628,NA,25
3645,בית הערבה,ביתהערבה,92.68414144208664,0,NA,NA,no_red_alert,2013,0.177777777777778,Party_habait_hayehudi,FALSE,2013,17011,בית הערבה,BET HAARAVA,1,יהודי,130,60,70,70,0,10,50,0,0.141124289203551,921.173815887175,0,26
3645,בית הערבה,ביתהערבה,92.68414144208664,0,NA,NA,no_red_alert,2015,0.156862745098039,Party_habait_hayehudi,TRUE,2015,17009,בית הערבה,BET HAARAVA,1,יהודי,160,80,80,80,10,0,70,0,0.141124289203551,1133.75238878422,0,32.5
3647,יקיר,יקיר,85.02834230020092,0,NA,NA,no_red_alert,2006,0.760824742268041,Party_habait_hayehudi,FALSE,2006,17043,יקיר,YAQIR,1,NA,1025,NA,NA,NA,NA,NA,NA,NA,0.133974301640029,7650.72097747547,NA,42.3333333333333
3647,יקיר,יקיר,85.02834230020092,0,NA,NA,no_red_alert,2009,0.691148775894539,Party_habait_hayehudi,FALSE,2009,17033,יקיר,YAQIR,1,NA,1204,NA,NA,NA,NA,NA,NA,NA,0.133974301640029,8986.79810427363,NA,41.3333333333333
3647,יקיר,יקיר,85.02834230020092,0,NA,NA,no_red_alert,2013,0.686197916666667,Party_habait_hayehudi,FALSE,2013,17035,יקיר,YAQIR,1,יהודי,1720,850,860,790,120,230,530,40,0.133974301640029,12838.2830061052,0.0232558139534884,52
3647,יקיר,יקיר,85.02834230020092,0,NA,NA,no_red_alert,2015,0.645631067961165,Party_habait_hayehudi,TRUE,2015,17039,יקיר,YAQIR,1,יהודי,1860,930,940,870,140,200,610,50,0.133974301640029,13883.2595298579,0.0268817204301075,51.6666666666667
3649,שקד,שקד,116.22245577276564,0,NA,NA,no_red_alert,2006,0.132530120481928,Party_habait_hayehudi,FALSE,2006,17064,שקד,SHAQED,1,NA,536,NA,NA,NA,NA,NA,NA,NA,0.510374679415985,1050.20883993175,NA,33
3649,שקד,שקד,116.22245577276564,0,NA,NA,no_red_alert,2009,0.0827586206896552,Party_habait_hayehudi,FALSE,2009,17075,שקד,SHAQED,1,NA,613,NA,NA,NA,NA,NA,NA,NA,0.510374679415985,1201.07839342941,NA,39
3649,שקד,שקד,116.22245577276564,0,NA,NA,no_red_alert,2013,0.142857142857143,Party_habait_hayehudi,FALSE,2013,17061,שקד,SHAQED,1,יהודי,740,390,360,220,60,100,330,30,0.510374679415985,1449.91518945801,0.0405405405405405,49
3649,שקד,שקד,116.22245577276564,0,NA,NA,no_red_alert,2015,0.207594936708861,Party_habait_hayehudi,TRUE,2015,17066,שקד,SHAQED,1,יהודי,850,430,420,280,70,100,360,50,0.510374679415985,1665.4431230261,0.0588235294117647,44
3651,מעלה מכמש,מעלהמכמש,79.0884450859718,0,NA,NA,no_red_alert,2006,0.712380952380952,Party_habait_hayehudi,FALSE,2006,17100,מעלה מכמש,MA'ALE MIKHMAS,1,NA,1184,NA,NA,NA,NA,NA,NA,NA,0.142814904096402,8290.45124870709,NA,32.3333333333333
3651,מעלה מכמש,מעלהמכמש,79.0884450859718,0,NA,NA,no_red_alert,2009,0.651663405088063,Party_habait_hayehudi,FALSE,2009,17102,מעלה מכמש,MA'ALE MIKHMAS,1,NA,1076,NA,NA,NA,NA,NA,NA,NA,0.142814904096402,7534.22765507503,NA,32
3651,מעלה מכמש,מעלהמכמש,79.0884450859718,0,NA,NA,no_red_alert,2013,0.621753246753247,Party_habait_hayehudi,FALSE,2013,17097,מעלה מכמש,MA'ALE MIKHMAS,1,יהודי,1290,680,610,650,60,140,410,20,0.142814904096402,9032.67070171634,0.0155038759689922,35
3651,מעלה מכמש,מעלהמכמש,79.0884450859718,0,NA,NA,no_red_alert,2015,0.574155653450808,Party_habait_hayehudi,TRUE,2015,17101,מעלה מכמש,MA'ALE MIKHMAS,1,יהודי,1350,690,670,640,90,160,440,30,0.142814904096402,9452.79492040082,0.0222222222222222,37
3654,ברקן,ברקן,81.0012351048294,0,NA,NA,no_red_alert,2006,0.0966666666666667,Party_habait_hayehudi,FALSE,2006,17147,ברקן,BARQAN,1,NA,1257,NA,NA,NA,NA,NA,NA,NA,0.0107168962728769,117291.421694667,NA,57
3654,ברקן,ברקן,81.0012351048294,0,NA,NA,no_red_alert,2009,0.060781476121563,Party_habait_hayehudi,FALSE,2009,17140,ברקן,BARQAN,1,NA,1357,NA,NA,NA,NA,NA,NA,NA,0.0107168962728769,126622.481495356,NA,54
3654,ברקן,ברקן,81.0012351048294,0,NA,NA,no_red_alert,2013,0.198221092757306,Party_habait_hayehudi,FALSE,2013,17139,ברקן,BARQAN,1,יהודי,1540,780,750,460,110,170,690,90,0.0107168962728769,143698.320930618,0.0584415584415584,63
3654,ברקן,ברקן,81.0012351048294,0,NA,NA,no_red_alert,2015,0.199776785714286,Party_habait_hayehudi,TRUE,2015,17138,ברקן,BARQAN,1,יהודי,1740,880,860,540,130,190,770,120,0.0107168962728769,162360.440531997,0.0689655172413793,59
3658,עטרת,עטרת,76.83295939865731,1,208,2,temporal_distance > 149,2006,0.8,Party_habait_hayehudi,FALSE,2006,17207,עטרת,ATERET,1,NA,406,NA,NA,NA,NA,NA,NA,NA,0.00126570088371732,320770.890834486,NA,23
3658,עטרת,עטרת,76.83295939865731,1,208,2,temporal_distance > 149,2009,0.829145728643216,Party_habait_hayehudi,FALSE,2009,17204,עטרת,ATERET,1,NA,761,NA,NA,NA,NA,NA,NA,NA,0.00126570088371732,601247.901293212,NA,25
3658,עטרת,עטרת,76.83295939865731,1,208,2,temporal_distance > 149,2013,0.685446009389671,Party_habait_hayehudi,FALSE,2013,17200,עטרת,ATERET,1,יהודי,800,470,340,360,150,80,200,0,0.00126570088371732,632060.868639382,0,37
3658,עטרת,עטרת,76.83295939865731,1,208,2,temporal_distance > 149,2015,0.733606557377049,Party_habait_hayehudi,TRUE,2015,17199,עטרת,ATERET,1,יהודי,890,520,380,410,150,90,240,0,0.00126570088371732,703167.716361312,0,37
3660,עמנואל,עמנואל,85.7249349319036,0,NA,NA,no_red_alert,2006,0.0661764705882353,Party_habait_hayehudi,FALSE,2006,17238,עמנואל,IMMANU'EL,1,NA,2678,NA,NA,NA,NA,NA,NA,NA,4.87535003615156,549.293892775322,NA,29.7142857142857
3660,עמנואל,עמנואל,85.7249349319036,0,NA,NA,no_red_alert,2009,0.190909090909091,Party_habait_hayehudi,FALSE,2009,17229,עמנואל,IMMANU'EL,1,NA,2895,NA,NA,NA,NA,NA,NA,NA,4.87535003615156,593.803517395279,NA,31.1428571428571
3660,עמנואל,עמנואל,85.7249349319036,0,NA,NA,no_red_alert,2013,0.05,Party_habait_hayehudi,FALSE,2013,17239,עמנואל,IMMANU'EL,1,יהודי,3120,1570,1540,1460,230,470,850,110,4.87535003615156,639.954049835327,0.0352564102564103,33.2857142857143
3660,עמנואל,עמנואל,85.7249349319036,0,NA,NA,no_red_alert,2015,0.0463768115942029,Party_habait_hayehudi,TRUE,2015,17237,עמנואל,IMMANU'EL,1,יהודי,3250,1630,1620,1530,250,500,870,110,4.87535003615156,666.618801911799,0.0338461538461538,41.5714285714286
3710,ברכה,ברכה,97.52863744031512,0,NA,NA,no_red_alert,2006,0.594420600858369,Party_habait_hayehudi,FALSE,2006,17259,ברכה,BERAKHA,1,NA,1182,NA,NA,NA,NA,NA,NA,NA,0.168741564285859,7004.79461004412,NA,52
3710,ברכה,ברכה,97.52863744031512,0,NA,NA,no_red_alert,2009,0.683274021352313,Party_habait_hayehudi,FALSE,2009,17268,ברכה,BERAKHA,1,NA,1531,NA,NA,NA,NA,NA,NA,NA,0.168741564285859,9073.04614888117,NA,54.3333333333333
3710,ברכה,ברכה,97.52863744031512,0,NA,NA,no_red_alert,2013,0.271954674220963,Party_habait_hayehudi,FALSE,2013,17265,ברכה,BERAKHA,1,יהודי,2050,1080,960,1050,80,420,450,50,0.168741564285859,12148.7554573523,0.024390243902439,62
3710,ברכה,ברכה,97.52863744031512,0,NA,NA,no_red_alert,2015,0.275735294117647,Party_habait_hayehudi,TRUE,2015,17267,ברכה,BERAKHA,1,יהודי,2270,1190,1080,1200,90,400,530,50,0.168741564285859,13452.5243357023,0.0220264317180617,60
3712,ענב,ענב,97.58929692237484,0,NA,NA,no_red_alert,2006,0.522727272727273,Party_habait_hayehudi,FALSE,2006,17281,ענב,ENAV,1,NA,571,NA,NA,NA,NA,NA,NA,NA,0.121012289011167,4718.52904085887,NA,23.5
3712,ענב,ענב,97.58929692237484,0,NA,NA,no_red_alert,2009,0.577617328519856,Party_habait_hayehudi,FALSE,2009,17280,ענב,ENAV,1,NA,565,NA,NA,NA,NA,NA,NA,NA,0.121012289011167,4668.94729962392,NA,34
3712,ענב,ענב,97.58929692237484,0,NA,NA,no_red_alert,2013,0.539106145251397,Party_habait_hayehudi,FALSE,2013,17282,ענב,ENAV,1,יהודי,680,340,340,280,40,130,210,20,0.121012289011167,5619.26400662702,0.0294117647058824,38.5
3712,ענב,ענב,97.58929692237484,0,NA,NA,no_red_alert,2015,0.509803921568627,Party_habait_hayehudi,TRUE,2015,17285,ענב,ENAV,1,יהודי,710,360,350,300,50,100,230,30,0.121012289011167,5867.17271280175,0.0422535211267606,43
3713,"נעמ""ה",נעמה,93.97699897274325,0,NA,NA,no_red_alert,2006,NA,Party_habait_hayehudi,FALSE,2006,17289,נעמי,NO'OMI,1,NA,129,NA,NA,NA,NA,NA,NA,NA,0.119998216338219,1075.0159788743,NA,21
3713,"נעמ""ה",נעמה,93.97699897274325,0,NA,NA,no_red_alert,2009,0.0163934426229508,Party_habait_hayehudi,FALSE,2009,17295,"נעמ""ה",NA'AMA,1,NA,102,NA,NA,NA,NA,NA,NA,NA,0.119998216338219,850.012634458748,NA,18
3713,"נעמ""ה",נעמה,93.97699897274325,0,NA,NA,no_red_alert,2013,0.0789473684210526,Party_habait_hayehudi,FALSE,2013,17300,"נעמ""ה",NA'AMA,1,יהודי,100,50,50,10,10,30,50,0,0.119998216338219,833.345720057596,0,34
3713,"נעמ""ה",נעמה,93.97699897274325,0,NA,NA,no_red_alert,2015,0.0779220779220779,Party_habait_hayehudi,TRUE,2015,17299,"נעמ""ה",NA'AMA,1,יהודי,120,60,60,20,0,40,60,0,0.119998216338219,1000.01486406912,0,27
3715,עלמון,עלמון,75.59275239048279,0,NA,NA,no_red_alert,2006,0.147239263803681,Party_habait_hayehudi,FALSE,2006,17305,עלמון,ALMON,1,NA,808,NA,NA,NA,NA,NA,NA,NA,0.174926954565863,4619.07086878241,NA,54
3715,עלמון,עלמון,75.59275239048279,0,NA,NA,no_red_alert,2009,0.06265664160401,Party_habait_hayehudi,FALSE,2009,17311,עלמון,ALMON,1,NA,826,NA,NA,NA,NA,NA,NA,NA,0.174926954565863,4721.9709623939,NA,49
3715,עלמון,עלמון,75.59275239048279,0,NA,NA,no_red_alert,2013,0.163763066202091,Party_habait_hayehudi,FALSE,2013,17302,עלמון,ALMON,1,יהודי,1190,580,610,400,110,150,490,40,0.174926954565863,6802.8395220929,0.0336134453781513,60.3333333333333
3715,עלמון,עלמון,75.59275239048279,0,NA,NA,no_red_alert,2015,0.1578125,Party_habait_hayehudi,TRUE,2015,17314,עלמון,ALMON,1,יהודי,1290,640,650,430,120,180,510,60,0.174926954565863,7374.5067088234,0.0465116279069767,55.6666666666667
3717,חרמש,חרמש,109.1461987431246,0,NA,NA,no_red_alert,2006,0.0704225352112676,Party_habait_hayehudi,FALSE,2006,17325,חרמש,HERMESH,1,NA,202,NA,NA,NA,NA,NA,NA,NA,0.267038051375884,756.446502508603,NA,14.6666666666667
3717,חרמש,חרמש,109.1461987431246,0,NA,NA,no_red_alert,2009,0.104651162790698,Party_habait_hayehudi,FALSE,2009,17322,חרמש,HERMESH,1,NA,177,NA,NA,NA,NA,NA,NA,NA,0.267038051375884,662.826885861498,NA,19
3717,חרמש,חרמש,109.1461987431246,0,NA,NA,no_red_alert,2013,0.168316831683168,Party_habait_hayehudi,FALSE,2013,17324,חרמש,HERMESH,1,יהודי,190,100,90,50,20,20,90,20,0.267038051375884,711.509086517993,0.105263157894737,17
3717,חרמש,חרמש,109.1461987431246,0,NA,NA,no_red_alert,2015,0.107438016528926,Party_habait_hayehudi,TRUE,2015,17328,חרמש,HERMESH,1,יהודי,220,110,110,60,20,30,100,20,0.267038051375884,823.852626494518,0.0909090909090909,24.6666666666667
3720,שערי תקווה,שעריתקווה,77.40825556994554,0,NA,NA,no_red_alert,2006,0.290929203539823,Party_habait_hayehudi,FALSE,2006,17354,שערי תקווה,SHA'ARE TIQWA,1,NA,3773,NA,NA,NA,NA,NA,NA,NA,0.0597977215828765,63096.0494836048,NA,60
3720,שערי תקווה,שעריתקווה,77.40825556994554,0,NA,NA,no_red_alert,2009,0.196831493038886,Party_habait_hayehudi,FALSE,2009,17356,שערי תקווה,SHA'ARE TIQWA,1,NA,4488,NA,NA,NA,NA,NA,NA,NA,0.0597977215828765,75053.0267909935,NA,54.5
3720,שערי תקווה,שעריתקווה,77.40825556994554,0,NA,NA,no_red_alert,2013,0.320206841686555,Party_habait_hayehudi,FALSE,2013,17346,שערי תקווה,SHA'ARE TIQWA,1,יהודי,5260,2620,2640,1610,410,660,2200,370,0.0597977215828765,87963.2176739362,0.0703422053231939,62
3720,שערי תקווה,שעריתקווה,77.40825556994554,0,NA,NA,no_red_alert,2015,0.286418015482055,Party_habait_hayehudi,TRUE,2015,17353,שערי תקווה,SHA'ARE TIQWA,1,יהודי,5640,2830,2810,1750,440,660,2350,440,0.0597977215828765,94317.9748442966,0.0780141843971631,59
3727,עלי זהב,עליזהב,75.53462345524844,0,NA,NA,no_red_alert,2006,0.425170068027211,Party_habait_hayehudi,FALSE,2006,17436,עלי זהב,ALE ZAHAV,1,NA,723,NA,NA,NA,NA,NA,NA,NA,0.00446751799634265,161834.826539454,NA,45
3727,עלי זהב,עליזהב,75.53462345524844,0,NA,NA,no_red_alert,2009,0.43283582089552203,Party_habait_hayehudi,FALSE,2009,17447,עלי זהב,ALE ZAHAV,1,NA,457,NA,NA,NA,NA,NA,NA,NA,0.00446751799634265,102293.936000733,NA,42
3727,עלי זהב,עליזהב,75.53462345524844,0,NA,NA,no_red_alert,2013,0.39568345323741,Party_habait_hayehudi,FALSE,2013,17449,עלי זהב,ALE ZAHAV,1,יהודי,740,360,380,350,30,100,240,20,0.00446751799634265,165640.071423507,0.027027027027027,57
3727,עלי זהב,עליזהב,75.53462345524844,0,NA,NA,no_red_alert,2015,0.605660377358491,Party_habait_hayehudi,TRUE,2015,17445,עלי זהב,ALE ZAHAV,1,יהודי,1300,650,650,690,40,110,440,20,0.00446751799634265,290989.314662918,0.0153846153846154,52
3746,קרית נטפים,קריתנטפים,81.990714594768,0,NA,NA,no_red_alert,2006,0.511111111111111,Party_habait_hayehudi,FALSE,2006,17508,קריית נטפים,QIRYAT NETAFIM,1,NA,472,NA,NA,NA,NA,NA,NA,NA,0.00287080474468757,164413.828865734,NA,57
