SEMEL_YISHUV,locality,loc,distance,treated,temporal_distance,number_of_red_alerts,temporal_group,year,party_percentage,party_source,post,year_election,X,SHEM_YISHUV,SHEM_YISHUV_ENGLISH,Religion_yishuv_Code,Religion_yishuv_Txt,Pop_Total,Male_Total,Female_Total,age_0_14,age_15_19,age_20_29,age_30_64,age_65_up,Shape_Area,density,age_65_up_percentage,ntl
145,גדיש,גדיש,128.01530499261528,1,6,1,temporal_distance == 6,2022,0.742049469964664,Party_turnout,TRUE,2022,1328,גדיש,GADISH,1,יהודי,407,210,197,93,28,69,170,50,0.262164551663418,1552.46007676328,0.122850122850123,NA
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2006,0.606757067340841,Party_turnout,FALSE,2006,1352,דבורה,DEVORA,1,NA,229,NA,NA,NA,NA,NA,NA,NA,0.720778382792002,317.712081087875,NA,24
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2009,0.602564102564103,Party_turnout,FALSE,2009,1354,דבורה,DEVORA,1,NA,209,NA,NA,NA,NA,NA,NA,NA,0.720778382792002,289.9643010802,NA,24
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2013,0.719298245614035,Party_turnout,FALSE,2013,1347,דבורה,DEVORA,1,יהודי,220,100,110,60,10,20,90,40,0.720778382792002,305.225580084422,0.181818181818182,27
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2015,0.74429223744292194,Party_turnout,TRUE,2015,1345,דבורה,DEVORA,1,יהודי,230,110,120,70,10,10,100,40,0.720778382792002,319.099470088259,0.173913043478261,29
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2019,0.7,Party_turnout,TRUE,2019,1348,דבורה,DEVORA,1,יהודי,217,100,117,59,14,22,83,39,0.720778382792002,301.06341308327,0.179723502304147,NA
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2019,0.717391304347826,Party_turnout,TRUE,2019.2,1348,דבורה,DEVORA,1,יהודי,217,100,117,59,14,22,83,39,0.720778382792002,301.06341308327,0.179723502304147,NA
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2020,0.68859649122807,Party_turnout,TRUE,2020,1342,דבורה,DEVORA,1,יהודי,209,98,110,56,14,19,83,37,0.720778382792002,289.9643010802,0.177033492822967,NA
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2021,0.647058823529412,Party_turnout,TRUE,2021,1353,דבורה,DEVORA,1,יהודי,218,101,118,62,15,21,85,36,0.720778382792002,302.450802083654,0.165137614678899,NA
146,דבורה,דבורה,128.2604908852973,1,6,1,temporal_distance == 6,2022,0.615044247787611,Party_turnout,TRUE,2022,1343,דבורה,DEVORA,1,יהודי,225,103,122,61,17,22,88,38,0.720778382792002,312.16252508634,0.168888888888889,NA
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2006,0.6419678599692,Party_turnout,FALSE,2006,1385,תל מונד,TEL MOND,1,NA,9398,NA,NA,NA,NA,NA,NA,NA,7.12871178434754,1318.33075656602,NA,61
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2009,0.722517730496454,Party_turnout,FALSE,2009,1383,תל מונד,TEL MOND,1,NA,10198,NA,NA,NA,NA,NA,NA,NA,7.12871178434754,1430.55299589916,NA,59
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2013,0.74294544477291,Party_turnout,FALSE,2013,1377,תל מונד,TEL MOND,1,יהודי,11400,5780,5620,3510,1040,1220,4980,650,7.12871178434754,1599.16691049719,0.0570175438596491,63
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2015,0.777570789865872,Party_turnout,TRUE,2015,1379,תל מונד,TEL MOND,1,יהודי,11940,6030,5910,3430,1230,1340,5170,770,7.12871178434754,1674.91692204706,0.0644891122278057,62.2222222222222
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2019,0.766180443003782,Party_turnout,TRUE,2019,1372,תל מונד,TEL MOND,1,יהודי,13144,6650,6495,3454,1346,1697,5574,1073,7.12871178434754,1843.81139224343,0.0816342057212416,NA
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2019,0.75716730851519,Party_turnout,TRUE,2019.2,1372,תל מונד,TEL MOND,1,יהודי,13144,6650,6495,3454,1346,1697,5574,1073,7.12871178434754,1843.81139224343,0.0816342057212416,NA
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2020,0.748262792166772,Party_turnout,TRUE,2020,1384,תל מונד,TEL MOND,1,יהודי,13494,6807,6684,3511,1322,1815,5699,1147,7.12871178434754,1892.90862195168,0.0850007410701052,NA
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2021,0.736922450641156,Party_turnout,TRUE,2021,1386,תל מונד,TEL MOND,1,יהודי,14179,7114,7065,3717,1359,1868,5958,1276,7.12871178434754,1988.99891438068,0.0899922420480993,NA
154,תל מונד,תלמונד,79.433112399535,0,NA,NA,no_red_alert,2022,0.747274813539874,Party_turnout,TRUE,2022,1373,תל מונד,TEL MOND,1,יהודי,14477,7284,7193,3741,1395,1896,6099,1347,7.12871178434754,2030.80169853227,0.0930441389790703,NA
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2006,0.723415132924335,Party_turnout,FALSE,2006,1423,עין ורד,EN WERED,1,NA,1141,NA,NA,NA,NA,NA,NA,NA,2.40560298960173,474.309354008951,NA,61
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2009,0.801955990220049,Party_turnout,FALSE,2009,1431,עין ורד,EN WERED,1,NA,1128,NA,NA,NA,NA,NA,NA,NA,2.40560298960173,468.905303525063,NA,59
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2013,0.834547346514048,Party_turnout,FALSE,2013,1428,עין ורד,EN WERED,1,יהודי,1420,710,710,460,100,120,610,130,2.40560298960173,590.288591317012,0.0915492957746479,63
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2015,0.838293650793651,Party_turnout,TRUE,2015,1430,עין ורד,EN WERED,1,יהודי,1470,730,750,470,120,110,640,140,2.40560298960173,611.073400870428,0.0952380952380952,62.25
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2019,0.81267217630854,Party_turnout,TRUE,2019,1419,עין ורד,EN WERED,1,יהודי,1504,762,742,410,158,144,618,174,2.40560298960173,625.207071366751,0.115691489361702,NA
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2019,0.805682859761687,Party_turnout,TRUE,2019.2,1419,עין ורד,EN WERED,1,יהודי,1504,762,742,410,158,144,618,174,2.40560298960173,625.207071366751,0.115691489361702,NA
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2020,0.779411764705882,Party_turnout,TRUE,2020,1421,עין ורד,EN WERED,1,יהודי,1547,795,753,390,185,161,630,181,2.40560298960173,643.082007582689,0.117000646412411,NA
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2021,0.803713527851459,Party_turnout,TRUE,2021,1429,עין ורד,EN WERED,1,יהודי,1567,810,758,375,198,168,637,187,2.40560298960173,651.395931404055,0.119336311423101,NA
157,עין ורד,עיןורד,84.25264508493477,1,227,5,temporal_distance > 149,2022,0.75885911840968,Party_turnout,TRUE,2022,1426,עין ורד,EN WERED,1,יהודי,1564,803,762,346,200,192,634,193,2.40560298960173,650.14884283085,0.123401534526854,NA
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2006,0.758277162394692,Party_turnout,FALSE,2006,1483,חירות,HERUT,1,NA,1172,NA,NA,NA,NA,NA,NA,NA,0.837538395771975,1399.33883140933,NA,61
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2009,0.847545219638243,Party_turnout,FALSE,2009,1479,חירות,HERUT,1,NA,1221,NA,NA,NA,NA,NA,NA,NA,0.837538395771975,1457.84361190341,NA,59
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2013,0.839094159713945,Party_turnout,FALSE,2013,1484,חירות,HERUT,1,יהודי,1290,630,670,440,90,100,540,120,0.837538395771975,1540.22789463996,0.0930232558139535,63
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2015,0.845153664302601,Party_turnout,TRUE,2015,1478,חירות,HERUT,1,יהודי,1270,610,660,400,110,110,530,120,0.837538395771975,1516.34839239748,0.094488188976378,62
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2019,0.823466092572659,Party_turnout,TRUE,2019,1477,חירות,HERUT,1,יהודי,1298,630,668,342,137,141,549,129,0.837538395771975,1549.77969553695,0.0993836671802773,NA
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2019,0.814377682403433,Party_turnout,TRUE,2019.2,1477,חירות,HERUT,1,יהודי,1298,630,668,342,137,141,549,129,0.837538395771975,1549.77969553695,0.0993836671802773,NA
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2020,0.811015118790497,Party_turnout,TRUE,2020,1480,חירות,HERUT,1,יהודי,1267,606,662,311,143,142,541,130,0.837538395771975,1512.76646706111,0.102604577742699,NA
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2021,0.807073954983923,Party_turnout,TRUE,2021,1481,חירות,HERUT,1,יהודי,1260,610,650,288,143,153,536,142,0.837538395771975,1504.40864127624,0.112698412698413,NA
162,חירות,חירות,81.53736308037226,1,227,5,temporal_distance > 149,2022,0.775700934579439,Party_turnout,TRUE,2022,1491,חירות,HERUT,1,יהודי,1246,603,643,264,137,181,526,140,0.837538395771975,1487.69298970651,0.112359550561798,NA
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2006,0.701023696266906,Party_turnout,FALSE,2006,1521,מלאה,MELE'A,1,NA,343,NA,NA,NA,NA,NA,NA,NA,0.777061183015982,441.406683922526,NA,29
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2009,0.745535714285714,Party_turnout,FALSE,2009,1516,מלאה,MELE'A,1,NA,326,NA,NA,NA,NA,NA,NA,NA,0.777061183015982,419.529384719369,NA,31
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2013,0.83402489626556,Party_turnout,FALSE,2013,1519,מלאה,MELE'A,1,יהודי,360,180,180,100,30,50,150,30,0.777061183015982,463.283983125684,0.0833333333333333,30
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2015,0.781954887218045,Party_turnout,TRUE,2015,1508,מלאה,MELE'A,1,יהודי,390,200,190,100,30,60,160,40,0.777061183015982,501.890981719491,0.102564102564103,30.5
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2019,0.811594202898551,Party_turnout,TRUE,2019,1511,מלאה,MELE'A,1,יהודי,383,205,177,93,35,50,162,44,0.777061183015982,492.882682047602,0.114882506527415,NA
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2019,0.776978417266187,Party_turnout,TRUE,2019.2,1511,מלאה,MELE'A,1,יהודי,383,205,177,93,35,50,162,44,0.777061183015982,492.882682047602,0.114882506527415,NA
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2020,0.847826086956522,Party_turnout,TRUE,2020,1510,מלאה,MELE'A,1,יהודי,393,213,178,99,32,49,166,47,0.777061183015982,505.751681578871,0.119592875318066,NA
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2021,0.794223826714801,Party_turnout,TRUE,2021,1509,מלאה,MELE'A,1,יהודי,375,203,172,92,29,48,158,48,0.777061183015982,482.587482422587,0.128,NA
164,מלאה,מלאה,127.92109761778345,1,6,1,temporal_distance == 6,2022,0.776173285198556,Party_turnout,TRUE,2022,1518,מלאה,MELE'A,1,יהודי,363,199,164,89,27,47,151,50,0.777061183015982,467.144682985064,0.137741046831956,NA
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2006,0.905022045237762,Party_turnout,FALSE,2006,1529,ניר יפה,NIR YAFE,1,NA,413,NA,NA,NA,NA,NA,NA,NA,0.85122733021643,485.181790268637,NA,30
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2009,0.62280701754386,Party_turnout,FALSE,2009,1532,ניר יפה,NIR YAFE,1,NA,585,NA,NA,NA,NA,NA,NA,NA,0.85122733021643,687.242971688021,NA,32
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2013,0.730027548209366,Party_turnout,FALSE,2013,1530,ניר יפה,NIR YAFE,1,יהודי,640,330,310,240,20,50,260,70,0.85122733021643,751.855558769801,0.109375,31
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2015,0.810026385224274,Party_turnout,TRUE,2015,1528,ניר יפה,NIR YAFE,1,יהודי,680,350,330,260,30,40,270,80,0.85122733021643,798.846531192913,0.117647058823529,32.5
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2019,0.746268656716418,Party_turnout,TRUE,2019,1525,ניר יפה,NIR YAFE,1,יהודי,724,364,360,242,79,40,278,84,0.85122733021643,850.536600858337,0.116022099447514,NA
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2019,0.730392156862745,Party_turnout,TRUE,2019.2,1525,ניר יפה,NIR YAFE,1,יהודי,724,364,360,242,79,40,278,84,0.85122733021643,850.536600858337,0.116022099447514,NA
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2020,0.770685579196217,Party_turnout,TRUE,2020,1533,ניר יפה,NIR YAFE,1,יהודי,724,364,355,221,91,50,280,82,0.85122733021643,850.536600858337,0.113259668508287,NA
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2021,0.713318284424379,Party_turnout,TRUE,2021,1522,ניר יפה,NIR YAFE,1,יהודי,730,359,371,217,91,60,282,81,0.85122733021643,857.585246721804,0.110958904109589,NA
165,ניר יפה,ניריפה,128.91543426426327,1,6,1,temporal_distance == 6,2022,0.724511930585683,Party_turnout,TRUE,2022,1536,ניר יפה,NIR YAFE,1,יהודי,724,361,363,197,97,69,277,83,0.85122733021643,850.536600858337,0.114640883977901,NA
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2006,0.749311111848876,Party_turnout,FALSE,2006,1555,עין החורש,EN HAHORESH,1,NA,728,NA,NA,NA,NA,NA,NA,NA,0.567130357244115,1283.65549595618,NA,47
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2009,0.775229357798165,Party_turnout,FALSE,2009,1559,עין החורש,EN HAHORESH,1,NA,720,NA,NA,NA,NA,NA,NA,NA,0.567130357244115,1269.54939160501,NA,55
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2013,0.786153846153846,Party_turnout,FALSE,2013,1557,עין החורש,EN HAHORESH,1,יהודי,740,360,390,150,40,90,290,180,0.567130357244115,1304.81465248293,0.243243243243243,46
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2015,0.809667673716012,Party_turnout,TRUE,2015,1553,עין החורש,EN HAHORESH,1,יהודי,740,350,390,150,40,80,280,190,0.567130357244115,1304.81465248293,0.256756756756757,55
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2019,0.818978102189781,Party_turnout,TRUE,2019,1566,עין החורש,EN HAHORESH,1,יהודי,836,401,434,214,43,68,311,199,0.567130357244115,1474.08790469693,0.238038277511962,NA
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2019,0.79971181556196,Party_turnout,TRUE,2019.2,1566,עין החורש,EN HAHORESH,1,יהודי,836,401,434,214,43,68,311,199,0.567130357244115,1474.08790469693,0.238038277511962,NA
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2020,0.767605633802817,Party_turnout,TRUE,2020,1563,עין החורש,EN HAHORESH,1,יהודי,846,406,441,212,45,69,312,208,0.567130357244115,1491.72053513589,0.245862884160756,NA
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2021,0.762247838616715,Party_turnout,TRUE,2021,1556,עין החורש,EN HAHORESH,1,יהודי,854,399,455,211,48,79,311,205,0.567130357244115,1505.82663948706,0.240046838407494,NA
167,עין החורש,עיןהחורש,97.06165630684865,0,NA,NA,no_red_alert,2022,0.756944444444444,Party_turnout,TRUE,2022,1565,עין החורש,EN HAHORESH,1,יהודי,874,408,466,226,46,78,322,201,0.567130357244115,1541.09190036497,0.229977116704806,NA
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2006,0.633850946412089,Party_turnout,FALSE,2006,1569,כפר יונה,KEFAR YONA,1,NA,14118,NA,NA,NA,NA,NA,NA,NA,11.3418183519759,1244.77394733979,NA,60.8333333333333
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2009,0.659592215013902,Party_turnout,FALSE,2009,1571,כפר יונה,KEFAR YONA,1,NA,17572,NA,NA,NA,NA,NA,NA,NA,11.3418183519759,1549.31065325506,NA,58.7857142857143
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2013,0.719157472417252,Party_turnout,FALSE,2013,1568,כפר יונה,KEFAR YONA,1,יהודי,20550,10260,10280,6320,1370,2540,9020,1310,11.3418183519759,1811.87878012699,0.0637469586374696,62.8333333333333
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2015,0.765763154080301,Party_turnout,TRUE,2015,1576,כפר יונה,KEFAR YONA,1,יהודי,21610,10830,10790,6550,1510,2580,9410,1570,11.3418183519759,1905.33822085373,0.0726515502082369,61.6111111111111
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2019,0.739970186013352,Party_turnout,TRUE,2019,1578,כפר יונה,KEFAR YONA,1,יהודי,24778,12404,12374,7079,1886,2945,10558,2306,11.3418183519759,2184.65851162951,0.0930664298974897,NA
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2019,0.73057092555332,Party_turnout,TRUE,2019.2,1578,כפר יונה,KEFAR YONA,1,יהודי,24778,12404,12374,7079,1886,2945,10558,2306,11.3418183519759,2184.65851162951,0.0930664298974897,NA
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2020,0.736433638513309,Party_turnout,TRUE,2020,1577,כפר יונה,KEFAR YONA,1,יהודי,26182,13020,13163,7435,1976,3139,11139,2493,11.3418183519759,2308.4481859506,0.0952180887632725,NA
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2021,0.714692969952677,Party_turnout,TRUE,2021,1575,כפר יונה,KEFAR YONA,1,יהודי,27897,13843,14055,7889,2167,3214,11927,2697,11.3418183519759,2459.65850750377,0.0966770620496828,NA
168,כפר יונה,כפריונה,88.35327177757681,0,NA,NA,no_red_alert,2022,0.737665960634396,Party_turnout,TRUE,2022,1579,כפר יונה,KEFAR YONA,1,יהודי,29450,14623,14826,8267,2314,3377,12582,2910,11.3418183519759,2596.58540509682,0.098811544991511,NA
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2006,0.833740650908856,Party_turnout,FALSE,2006,1596,כפר יעבץ,KEFAR YA'BEZ,1,NA,494,NA,NA,NA,NA,NA,NA,NA,0.67907481591641,727.460345195321,NA,61
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2009,0.716157205240175,Party_turnout,FALSE,2009,1589,כפר יעבץ,KEFAR YA'BEZ,1,NA,565,NA,NA,NA,NA,NA,NA,NA,0.67907481591641,832.014362419749,NA,59
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2013,0.785876993166287,Party_turnout,FALSE,2013,1591,כפר יעבץ,KEFAR YA'BEZ,1,יהודי,630,320,320,190,60,80,250,50,0.67907481591641,927.732828892818,0.0793650793650794,63
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2015,0.812095032397408,Party_turnout,TRUE,2015,1585,כפר יעבץ,KEFAR YA'BEZ,1,יהודי,670,330,330,200,50,90,260,60,0.67907481591641,986.636500568552,0.0895522388059701,61
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2019,0.789587852494577,Party_turnout,TRUE,2019,1592,כפר יעבץ,KEFAR YA'BEZ,1,יהודי,659,325,334,191,49,103,258,59,0.67907481591641,970.437990857725,0.0895295902883156,NA
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2019,0.793548387096774,Party_turnout,TRUE,2019.2,1592,כפר יעבץ,KEFAR YA'BEZ,1,יהודי,659,325,334,191,49,103,258,59,0.67907481591641,970.437990857725,0.0895295902883156,NA
170,כפר יעבץ,כפריעבץ,87.17192364509846,1,227,5,temporal_distance > 149,2020,0.79957805907173,Party_turnout,TRUE,2020,1597,כפר יעבץ,KEFAR YA'BEZ,1,יהודי,684,341,345,203,49,105,262,65,0.67907481591641,1007.25278565506,0.0950292397660819,NA
